timestamp,zona,placa,senyal,valor,unit,type
2026-04-28 22:44:14,ACCUMULATOR,TSAL Green,TSAL G State,0,,voltages
2026-04-28 22:44:14,ACCUMULATOR,TSAL Green,TSAL G Latch,383.64,,voltages
2026-04-28 22:44:14,ACCUMULATOR,TSAL Green,TSAL G Plaus.,293.49,,voltages
2026-04-28 22:44:14,ACCUMULATOR,Tractive System,AIR + State,311.63,,voltages
2026-04-28 22:44:14,ACCUMULATOR,Tractive System,AIR - State,382.51,,voltages
2026-04-28 22:44:14,ACCUMULATOR,Tractive System,AIR Pre State,358.47,,voltages
2026-04-28 22:44:14,ACCUMULATOR,Placa Central 2,Volt_Motor,392.35,,voltages
2026-04-28 22:44:14,HVB,TSAL Red,TSAL R State,0,,seguretat
2026-04-28 22:44:14,HVB,TSAL Red,Temp_Bateria,29.37,,temperatura
2026-04-28 22:44:14,HVB,Placa Posterior Dreta,Volt_Bateria,13.75,,voltages
2026-04-28 22:44:14,LVRB,Placa Darrera,Volt_Motor,310.33,,voltages
2026-04-28 22:44:14,LVRB,Placa Darrera,Temp_Motor,99.09,,temperatura
2026-04-28 22:44:14,LVRB,Placa Darrera,Pressio_Oli,1.56,,seguretat
2026-04-28 22:44:14,LVRB,Placa Auxiliar,Interruptor_Estop,-0.57,,seguretat
2026-04-28 22:44:15,PEDALERA,Sensors,Accel Ref,21.39,%,Dinàmica
2026-04-28 22:44:15,PEDALERA,Sensors,Accel Aux,10.79,%,Dinàmica
2026-04-28 22:44:15,PEDALERA,Sensors,Pressió Fre,11.16,bar,Dinàmica
2026-04-28 22:44:15,PEDALERA,APPS,Accel Impty,46.58,-,temperatura
2026-04-28 22:44:15,PEDALERA,SDC,BOTS,93.58,-,SDC
2026-04-28 22:44:15,COCKPIT,Sensors,Vel D,23.15,Km/h,Dinàmica
2026-04-28 22:44:15,COCKPIT,Sensors,Vel E,8.58,Km/h,Dinàmica
2026-04-28 22:44:15,COCKPIT,Sensors,Direcció,13.7,º,temperatura
2026-04-28 22:44:15,COCKPIT,Sensors,Susp D,86.47,%,temperatura
2026-04-28 22:44:15,COCKPIT,Sensors,Susp E,18.73,%,temperatura
2026-04-28 22:44:15,COCKPIT,R2D,Botó R2D,388.44,-,voltages
2026-04-28 22:44:15,COCKPIT,R2D,Estat Fre,41.53,-,temperatura
2026-04-28 22:44:15,COCKPIT,R2D,Estat TS,35.3,-,temperatura
2026-04-28 22:44:15,COCKPIT,Dashboard,Boto Pre,309.7,-,voltages
2026-04-28 22:44:15,COCKPIT,Dashboard,Boto Mod,58.62,-,temperatura
2026-04-28 22:44:15,COCKPIT,Dashboard,SW refri,29.52,-,temperatura
2026-04-28 22:44:15,COCKPIT,SDC,Inertia SW,0.46,-,SDC
2026-04-28 22:44:15,COCKPIT,SDC,SDB dash,1.84,-,SDC
2026-04-28 22:44:15,ACCUMULATOR,SDC Reset,SDC BMS,24.77,,SDC
2026-04-28 22:44:15,ACCUMULATOR,SDC Reset,SDC IMD,10.14,,SDC
2026-04-28 22:44:15,ACCUMULATOR,TSAL Green,TSAL G State,1,,voltages
2026-04-28 22:44:15,ACCUMULATOR,TSAL Green,TSAL G Latch,395.86,,voltages
2026-04-28 22:44:15,ACCUMULATOR,TSAL Green,TSAL G Plaus.,383.74,,voltages
2026-04-28 22:44:15,ACCUMULATOR,Tractive System,AIR + State,282.26,,voltages
2026-04-28 22:44:15,ACCUMULATOR,Tractive System,AIR - State,361.94,,voltages
2026-04-28 22:44:15,ACCUMULATOR,Tractive System,AIR Pre State,308.93,,voltages
2026-04-28 22:44:15,ACCUMULATOR,Placa Central 2,Volt_Motor,264.13,,voltages
2026-04-28 22:44:15,HVB,TSAL Red,TSAL R State,1,,seguretat
2026-04-28 22:44:15,HVB,TSAL Red,Temp_Bateria,30.84,,temperatura
2026-04-28 22:44:15,HVB,Placa Posterior Dreta,Volt_Bateria,8.4,,voltages
2026-04-28 22:44:15,LVRB,Placa Darrera,Volt_Motor,435.16,,voltages
2026-04-28 22:44:15,LVRB,Placa Darrera,Temp_Motor,78.11,,temperatura
2026-04-28 22:44:15,LVRB,Placa Darrera,Pressio_Oli,7.33,,seguretat
2026-04-28 22:44:15,LVRB,Placa Auxiliar,Interruptor_Estop,1.74,,seguretat
2026-04-28 22:44:16,PEDALERA,Sensors,Accel Ref,27.15,%,Dinàmica
2026-04-28 22:44:16,PEDALERA,Sensors,Accel Aux,11.21,%,Dinàmica
2026-04-28 22:44:16,PEDALERA,Sensors,Pressió Fre,10.49,bar,Dinàmica
2026-04-28 22:44:16,PEDALERA,APPS,Accel Impty,81.21,-,temperatura
2026-04-28 22:44:16,PEDALERA,SDC,BOTS,61.12,-,SDC
2026-04-28 22:44:16,COCKPIT,Sensors,Vel D,16.29,Km/h,Dinàmica
2026-04-28 22:44:16,COCKPIT,Sensors,Vel E,13.27,Km/h,Dinàmica
2026-04-28 22:44:16,COCKPIT,Sensors,Direcció,13.06,º,temperatura
2026-04-28 22:44:16,COCKPIT,Sensors,Susp D,53.21,%,temperatura
2026-04-28 22:44:16,COCKPIT,Sensors,Susp E,28.98,%,temperatura
2026-04-28 22:44:16,COCKPIT,R2D,Botó R2D,356.77,-,voltages
2026-04-28 22:44:16,COCKPIT,R2D,Estat Fre,62.1,-,temperatura
2026-04-28 22:44:16,COCKPIT,R2D,Estat TS,35.42,-,temperatura
2026-04-28 22:44:16,COCKPIT,Dashboard,Boto Pre,290.7,-,voltages
2026-04-28 22:44:16,COCKPIT,Dashboard,Boto Mod,76.29,-,temperatura
2026-04-28 22:44:16,COCKPIT,Dashboard,SW refri,17.93,-,temperatura
2026-04-28 22:44:16,COCKPIT,SDC,Inertia SW,-0.22,-,SDC
2026-04-28 22:44:16,COCKPIT,SDC,SDB dash,1.11,-,SDC
2026-04-28 22:44:16,ACCUMULATOR,SDC Reset,SDC BMS,37.85,,SDC
2026-04-28 22:44:16,ACCUMULATOR,SDC Reset,SDC IMD,13.54,,SDC
2026-04-28 22:44:16,ACCUMULATOR,TSAL Green,TSAL G State,1,,voltages
2026-04-28 22:44:16,ACCUMULATOR,TSAL Green,TSAL G Latch,392.73,,voltages
2026-04-28 22:44:16,ACCUMULATOR,TSAL Green,TSAL G Plaus.,283.54,,voltages
2026-04-28 22:44:16,ACCUMULATOR,Tractive System,AIR + State,348.05,,voltages
2026-04-28 22:44:16,ACCUMULATOR,Tractive System,AIR - State,382.43,,voltages
2026-04-28 22:44:16,ACCUMULATOR,Tractive System,AIR Pre State,443.68,,voltages
2026-04-28 22:44:16,ACCUMULATOR,Placa Central 2,Volt_Motor,251.75,,voltages
2026-04-28 22:44:16,HVB,TSAL Red,TSAL R State,1,,seguretat
2026-04-28 22:44:16,HVB,TSAL Red,Temp_Bateria,31.17,,temperatura
2026-04-28 22:44:16,HVB,Placa Posterior Dreta,Volt_Bateria,15.18,,voltages
2026-04-28 22:44:16,LVRB,Placa Darrera,Volt_Motor,431.0,,voltages
2026-04-28 22:44:16,LVRB,Placa Darrera,Temp_Motor,65.16,,temperatura
2026-04-28 22:44:16,LVRB,Placa Darrera,Pressio_Oli,6.38,,seguretat
2026-04-28 22:44:16,LVRB,Placa Auxiliar,Interruptor_Estop,0.04,,seguretat
2026-04-28 22:44:17,PEDALERA,Sensors,Accel Ref,37.73,%,Dinàmica
2026-04-28 22:44:17,PEDALERA,Sensors,Accel Aux,15.42,%,Dinàmica
2026-04-28 22:44:17,PEDALERA,Sensors,Pressió Fre,11.1,bar,Dinàmica
2026-04-28 22:44:17,PEDALERA,APPS,Accel Impty,86.24,-,temperatura
2026-04-28 22:44:17,PEDALERA,SDC,BOTS,62.08,-,SDC
2026-04-28 22:44:17,COCKPIT,Sensors,Vel D,40.35,Km/h,Dinàmica
2026-04-28 22:44:17,COCKPIT,Sensors,Vel E,14.81,Km/h,Dinàmica
2026-04-28 22:44:17,COCKPIT,Sensors,Direcció,8.86,º,temperatura
2026-04-28 22:44:17,COCKPIT,Sensors,Susp D,83.85,%,temperatura
2026-04-28 22:44:17,COCKPIT,Sensors,Susp E,12.15,%,temperatura
2026-04-28 22:44:17,COCKPIT,R2D,Botó R2D,413.01,-,voltages
2026-04-28 22:44:17,COCKPIT,R2D,Estat Fre,67.58,-,temperatura
2026-04-28 22:44:17,COCKPIT,R2D,Estat TS,37.96,-,temperatura
2026-04-28 22:44:17,COCKPIT,Dashboard,Boto Pre,297.45,-,voltages
2026-04-28 22:44:17,COCKPIT,Dashboard,Boto Mod,74.71,-,temperatura
2026-04-28 22:44:17,COCKPIT,Dashboard,SW refri,28.17,-,temperatura
2026-04-28 22:44:17,COCKPIT,SDC,Inertia SW,0.1,-,SDC
2026-04-28 22:44:17,COCKPIT,SDC,SDB dash,-0.68,-,SDC
2026-04-28 22:44:17,ACCUMULATOR,SDC Reset,SDC BMS,44.57,,SDC
2026-04-28 22:44:17,ACCUMULATOR,SDC Reset,SDC IMD,10.64,,SDC
2026-04-28 22:44:17,ACCUMULATOR,TSAL Green,TSAL G State,0,,voltages
2026-04-28 22:44:17,ACCUMULATOR,TSAL Green,TSAL G Latch,306.07,,voltages
2026-04-28 22:44:17,ACCUMULATOR,TSAL Green,TSAL G Plaus.,361.91,,voltages
2026-04-28 22:44:17,ACCUMULATOR,Tractive System,AIR + State,413.48,,voltages
2026-04-28 22:44:17,ACCUMULATOR,Tractive System,AIR - State,314.98,,voltages
2026-04-28 22:44:17,ACCUMULATOR,Tractive System,AIR Pre State,341.29,,voltages
2026-04-28 22:44:17,ACCUMULATOR,Placa Central 2,Volt_Motor,344.05,,voltages
2026-04-28 22:44:17,HVB,TSAL Red,TSAL R State,0,,seguretat
2026-04-28 22:44:17,HVB,TSAL Red,Temp_Bateria,45.16,,temperatura
2026-04-28 22:44:17,HVB,Placa Posterior Dreta,Volt_Bateria,14.4,,voltages
2026-04-28 22:44:17,LVRB,Placa Darrera,Volt_Motor,367.78,,voltages
2026-04-28 22:44:17,LVRB,Placa Darrera,Temp_Motor,47.87,,temperatura
2026-04-28 22:44:17,LVRB,Placa Darrera,Pressio_Oli,0.19,,seguretat
2026-04-28 22:44:17,LVRB,Placa Auxiliar,Interruptor_Estop,0.56,,seguretat
2026-04-28 22:44:18,PEDALERA,Sensors,Accel Ref,22.62,%,Dinàmica
2026-04-28 22:44:18,PEDALERA,Sensors,Accel Aux,9.27,%,Dinàmica
2026-04-28 22:44:18,PEDALERA,Sensors,Pressió Fre,14.84,bar,Dinàmica
2026-04-28 22:44:18,PEDALERA,APPS,Accel Impty,72.98,-,temperatura
2026-04-28 22:44:18,PEDALERA,SDC,BOTS,70.1,-,SDC
2026-04-28 22:44:18,COCKPIT,Sensors,Vel D,43.75,Km/h,Dinàmica
2026-04-28 22:44:18,COCKPIT,Sensors,Vel E,9.06,Km/h,Dinàmica
2026-04-28 22:44:18,COCKPIT,Sensors,Direcció,13.22,º,temperatura
2026-04-28 22:44:18,COCKPIT,Sensors,Susp D,74.0,%,temperatura
2026-04-28 22:44:18,COCKPIT,Sensors,Susp E,15.8,%,temperatura
2026-04-28 22:44:18,COCKPIT,R2D,Botó R2D,441.23,-,voltages
2026-04-28 22:44:18,COCKPIT,R2D,Estat Fre,72.14,-,temperatura
2026-04-28 22:44:18,COCKPIT,R2D,Estat TS,36.86,-,temperatura
2026-04-28 22:44:18,COCKPIT,Dashboard,Boto Pre,440.64,-,voltages
2026-04-28 22:44:18,COCKPIT,Dashboard,Boto Mod,90.12,-,temperatura
2026-04-28 22:44:18,COCKPIT,Dashboard,SW refri,20.17,-,temperatura
2026-04-28 22:44:18,COCKPIT,SDC,Inertia SW,1.46,-,SDC
2026-04-28 22:44:18,COCKPIT,SDC,SDB dash,1.21,-,SDC
2026-04-28 22:44:18,ACCUMULATOR,SDC Reset,SDC BMS,42.44,,SDC
2026-04-28 22:44:18,ACCUMULATOR,SDC Reset,SDC IMD,8.64,,SDC
2026-04-28 22:44:18,ACCUMULATOR,TSAL Green,TSAL G State,1,,voltages
2026-04-28 22:44:18,ACCUMULATOR,TSAL Green,TSAL G Latch,287.52,,voltages
2026-04-28 22:44:18,ACCUMULATOR,TSAL Green,TSAL G Plaus.,343.29,,voltages
2026-04-28 22:44:18,ACCUMULATOR,Tractive System,AIR + State,405.35,,voltages
2026-04-28 22:44:18,ACCUMULATOR,Tractive System,AIR - State,398.88,,voltages
2026-04-28 22:44:18,ACCUMULATOR,Tractive System,AIR Pre State,416.41,,voltages
2026-04-28 22:44:18,ACCUMULATOR,Placa Central 2,Volt_Motor,341.3,,voltages
2026-04-28 22:44:18,HVB,TSAL Red,TSAL R State,0,,seguretat
2026-04-28 22:44:18,HVB,TSAL Red,Temp_Bateria,24.82,,temperatura
2026-04-28 22:44:18,HVB,Placa Posterior Dreta,Volt_Bateria,10.87,,voltages
2026-04-28 22:44:18,LVRB,Placa Darrera,Volt_Motor,352.76,,voltages
2026-04-28 22:44:18,LVRB,Placa Darrera,Temp_Motor,79.53,,temperatura
2026-04-28 22:44:18,LVRB,Placa Darrera,Pressio_Oli,0.46,,seguretat
2026-04-28 22:44:18,LVRB,Placa Auxiliar,Interruptor_Estop,0.61,,seguretat
2026-04-28 22:44:19,PEDALERA,Sensors,Accel Ref,13.6,%,Dinàmica
2026-04-28 22:44:19,PEDALERA,Sensors,Accel Aux,11.5,%,Dinàmica
2026-04-28 22:44:19,PEDALERA,Sensors,Pressió Fre,12.34,bar,Dinàmica
2026-04-28 22:44:19,PEDALERA,APPS,Accel Impty,47.89,-,temperatura
2026-04-28 22:44:19,PEDALERA,SDC,BOTS,43.67,-,SDC
2026-04-28 22:44:19,COCKPIT,Sensors,Vel D,39.47,Km/h,Dinàmica
2026-04-28 22:44:19,COCKPIT,Sensors,Vel E,13.24,Km/h,Dinàmica
2026-04-28 22:44:19,COCKPIT,Sensors,Direcció,13.66,º,temperatura
2026-04-28 22:44:19,COCKPIT,Sensors,Susp D,57.81,%,temperatura
2026-04-28 22:44:19,COCKPIT,Sensors,Susp E,13.94,%,temperatura
2026-04-28 22:44:19,COCKPIT,R2D,Botó R2D,436.9,-,voltages
2026-04-28 22:44:19,COCKPIT,R2D,Estat Fre,65.12,-,temperatura
2026-04-28 22:44:19,COCKPIT,R2D,Estat TS,10.31,-,temperatura
2026-04-28 22:44:19,COCKPIT,Dashboard,Boto Pre,309.88,-,voltages
2026-04-28 22:44:19,COCKPIT,Dashboard,Boto Mod,85.33,-,temperatura
2026-04-28 22:44:19,COCKPIT,Dashboard,SW refri,24.12,-,temperatura
2026-04-28 22:44:19,COCKPIT,SDC,Inertia SW,-0.79,-,SDC
2026-04-28 22:44:19,COCKPIT,SDC,SDB dash,0.3,-,SDC
2026-04-28 22:44:19,ACCUMULATOR,SDC Reset,SDC BMS,49.15,,SDC
2026-04-28 22:44:19,ACCUMULATOR,SDC Reset,SDC IMD,12.28,,SDC
2026-04-28 22:44:19,ACCUMULATOR,TSAL Green,TSAL G State,1,,voltages
2026-04-28 22:44:19,ACCUMULATOR,TSAL Green,TSAL G Latch,414.01,,voltages
2026-04-28 22:44:19,ACCUMULATOR,TSAL Green,TSAL G Plaus.,405.91,,voltages
2026-04-28 22:44:19,ACCUMULATOR,Tractive System,AIR + State,443.9,,voltages
2026-04-28 22:44:19,ACCUMULATOR,Tractive System,AIR - State,309.6,,voltages
2026-04-28 22:44:19,ACCUMULATOR,Tractive System,AIR Pre State,415.14,,voltages
2026-04-28 22:44:19,ACCUMULATOR,Placa Central 2,Volt_Motor,309.09,,voltages
2026-04-28 22:44:19,HVB,TSAL Red,TSAL R State,1,,seguretat
2026-04-28 22:44:19,HVB,TSAL Red,Temp_Bateria,42.79,,temperatura
2026-04-28 22:44:19,HVB,Placa Posterior Dreta,Volt_Bateria,10.44,,voltages
2026-04-28 22:44:19,LVRB,Placa Darrera,Volt_Motor,368.33,,voltages
2026-04-28 22:44:19,LVRB,Placa Darrera,Temp_Motor,95.38,,temperatura
2026-04-28 22:44:19,LVRB,Placa Darrera,Pressio_Oli,4.26,,seguretat
2026-04-28 22:44:19,LVRB,Placa Auxiliar,Interruptor_Estop,0.21,,seguretat
2026-04-28 22:44:20,PEDALERA,Sensors,Accel Ref,18.75,%,Dinàmica
2026-04-28 22:44:20,PEDALERA,Sensors,Accel Aux,14.44,%,Dinàmica
2026-04-28 22:44:20,PEDALERA,Sensors,Pressió Fre,13.35,bar,Dinàmica
2026-04-28 22:44:20,PEDALERA,APPS,Accel Impty,94.56,-,temperatura
2026-04-28 22:44:20,PEDALERA,SDC,BOTS,93.52,-,SDC
2026-04-28 22:44:20,COCKPIT,Sensors,Vel D,49.7,Km/h,Dinàmica
2026-04-28 22:44:20,COCKPIT,Sensors,Vel E,8.28,Km/h,Dinàmica
2026-04-28 22:44:20,COCKPIT,Sensors,Direcció,12.51,º,temperatura
2026-04-28 22:44:20,COCKPIT,Sensors,Susp D,42.67,%,temperatura
2026-04-28 22:44:20,COCKPIT,Sensors,Susp E,33.79,%,temperatura
2026-04-28 22:44:20,COCKPIT,R2D,Botó R2D,379.05,-,voltages
2026-04-28 22:44:20,COCKPIT,R2D,Estat Fre,90.86,-,temperatura
2026-04-28 22:44:20,COCKPIT,R2D,Estat TS,44.2,-,temperatura
2026-04-28 22:44:20,COCKPIT,Dashboard,Boto Pre,396.96,-,voltages
2026-04-28 22:44:20,COCKPIT,Dashboard,Boto Mod,42.44,-,temperatura
2026-04-28 22:44:20,COCKPIT,Dashboard,SW refri,48.6,-,temperatura
2026-04-28 22:44:20,COCKPIT,SDC,Inertia SW,-0.35,-,SDC
2026-04-28 22:44:20,COCKPIT,SDC,SDB dash,0.58,-,SDC
2026-04-28 22:44:20,ACCUMULATOR,SDC Reset,SDC BMS,32.74,,SDC
2026-04-28 22:44:20,ACCUMULATOR,SDC Reset,SDC IMD,14.85,,SDC
2026-04-28 22:44:20,ACCUMULATOR,TSAL Green,TSAL G State,1,,voltages
2026-04-28 22:44:20,ACCUMULATOR,TSAL Green,TSAL G Latch,274.34,,voltages
2026-04-28 22:44:20,ACCUMULATOR,TSAL Green,TSAL G Plaus.,331.05,,voltages
2026-04-28 22:44:20,ACCUMULATOR,Tractive System,AIR + State,393.69,,voltages
2026-04-28 22:44:20,ACCUMULATOR,Tractive System,AIR - State,265.62,,voltages
2026-04-28 22:44:20,ACCUMULATOR,Tractive System,AIR Pre State,359.1,,voltages
2026-04-28 22:44:20,ACCUMULATOR,Placa Central 2,Volt_Motor,282.54,,voltages
2026-04-28 22:44:20,HVB,TSAL Red,TSAL R State,0,,seguretat
2026-04-28 22:44:20,HVB,TSAL Red,Temp_Bateria,23.5,,temperatura
2026-04-28 22:44:20,HVB,Placa Posterior Dreta,Volt_Bateria,8.39,,voltages
2026-04-28 22:44:20,LVRB,Placa Darrera,Volt_Motor,366.65,,voltages
2026-04-28 22:44:20,LVRB,Placa Darrera,Temp_Motor,68.27,,temperatura
2026-04-28 22:44:20,LVRB,Placa Darrera,Pressio_Oli,7.52,,seguretat
2026-04-28 22:44:20,LVRB,Placa Auxiliar,Interruptor_Estop,1.28,,seguretat
2026-04-28 22:44:21,PEDALERA,Sensors,Accel Ref,33.51,%,Dinàmica
2026-04-28 22:44:21,PEDALERA,Sensors,Accel Aux,10.69,%,Dinàmica
2026-04-28 22:44:21,PEDALERA,Sensors,Pressió Fre,10.97,bar,Dinàmica
2026-04-28 22:44:21,PEDALERA,APPS,Accel Impty,43.67,-,temperatura
2026-04-28 22:44:21,PEDALERA,SDC,BOTS,50.35,-,SDC
2026-04-28 22:44:21,COCKPIT,Sensors,Vel D,30.36,Km/h,Dinàmica
2026-04-28 22:44:21,COCKPIT,Sensors,Vel E,14.29,Km/h,Dinàmica
2026-04-28 22:44:21,COCKPIT,Sensors,Direcció,9.94,º,temperatura
2026-04-28 22:44:21,COCKPIT,Sensors,Susp D,68.43,%,temperatura
2026-04-28 22:44:21,COCKPIT,Sensors,Susp E,41.3,%,temperatura
2026-04-28 22:44:21,COCKPIT,R2D,Botó R2D,320.81,-,voltages
2026-04-28 22:44:21,COCKPIT,R2D,Estat Fre,84.03,-,temperatura
2026-04-28 22:44:21,COCKPIT,R2D,Estat TS,31.67,-,temperatura
2026-04-28 22:44:21,COCKPIT,Dashboard,Boto Pre,298.89,-,voltages
2026-04-28 22:44:21,COCKPIT,Dashboard,Boto Mod,63.03,-,temperatura
2026-04-28 22:44:21,COCKPIT,Dashboard,SW refri,21.89,-,temperatura
2026-04-28 22:44:21,COCKPIT,SDC,Inertia SW,1.61,-,SDC
2026-04-28 22:44:21,COCKPIT,SDC,SDB dash,0.04,-,SDC
2026-04-28 22:44:21,ACCUMULATOR,SDC Reset,SDC BMS,20.98,,SDC
2026-04-28 22:44:21,ACCUMULATOR,SDC Reset,SDC IMD,11.81,,SDC
2026-04-28 22:44:21,ACCUMULATOR,TSAL Green,TSAL G State,0,,voltages
2026-04-28 22:44:21,ACCUMULATOR,TSAL Green,TSAL G Latch,336.56,,voltages
2026-04-28 22:44:21,ACCUMULATOR,TSAL Green,TSAL G Plaus.,395.41,,voltages
2026-04-28 22:44:21,ACCUMULATOR,Tractive System,AIR + State,327.7,,voltages
2026-04-28 22:44:21,ACCUMULATOR,Tractive System,AIR - State,347.78,,voltages
2026-04-28 22:44:21,ACCUMULATOR,Tractive System,AIR Pre State,250.48,,voltages
2026-04-28 22:44:21,ACCUMULATOR,Placa Central 2,Volt_Motor,438.45,,voltages
2026-04-28 22:44:21,HVB,TSAL Red,TSAL R State,1,,seguretat
2026-04-28 22:44:21,HVB,TSAL Red,Temp_Bateria,27.72,,temperatura
2026-04-28 22:44:21,HVB,Placa Posterior Dreta,Volt_Bateria,11.97,,voltages
2026-04-28 22:44:21,LVRB,Placa Darrera,Volt_Motor,329.38,,voltages
2026-04-28 22:44:21,LVRB,Placa Darrera,Temp_Motor,73.55,,temperatura
2026-04-28 22:44:21,LVRB,Placa Darrera,Pressio_Oli,5.59,,seguretat
2026-04-28 22:44:21,LVRB,Placa Auxiliar,Interruptor_Estop,1.5,,seguretat
2026-04-28 22:44:22,PEDALERA,Sensors,Accel Ref,27.45,%,Dinàmica
2026-04-28 22:44:22,PEDALERA,Sensors,Accel Aux,13.45,%,Dinàmica
2026-04-28 22:44:22,PEDALERA,Sensors,Pressió Fre,10.07,bar,Dinàmica
2026-04-28 22:44:22,PEDALERA,APPS,Accel Impty,60.56,-,temperatura
2026-04-28 22:44:22,PEDALERA,SDC,BOTS,83.78,-,SDC
2026-04-28 22:44:22,COCKPIT,Sensors,Vel D,42.77,Km/h,Dinàmica
2026-04-28 22:44:22,COCKPIT,Sensors,Vel E,11.43,Km/h,Dinàmica
2026-04-28 22:44:22,COCKPIT,Sensors,Direcció,10.12,º,temperatura
2026-04-28 22:44:22,COCKPIT,Sensors,Susp D,90.41,%,temperatura
2026-04-28 22:44:22,COCKPIT,Sensors,Susp E,22.53,%,temperatura
2026-04-28 22:44:22,COCKPIT,R2D,Botó R2D,259.5,-,voltages
2026-04-28 22:44:22,COCKPIT,R2D,Estat Fre,82.59,-,temperatura
2026-04-28 22:44:22,COCKPIT,R2D,Estat TS,12.09,-,temperatura
2026-04-28 22:44:22,COCKPIT,Dashboard,Boto Pre,373.69,-,voltages
2026-04-28 22:44:22,COCKPIT,Dashboard,Boto Mod,58.21,-,temperatura
2026-04-28 22:44:22,COCKPIT,Dashboard,SW refri,47.63,-,temperatura
2026-04-28 22:44:22,COCKPIT,SDC,Inertia SW,-0.97,-,SDC
2026-04-28 22:44:22,COCKPIT,SDC,SDB dash,0.55,-,SDC
2026-04-28 22:44:22,ACCUMULATOR,SDC Reset,SDC BMS,31.96,,SDC
2026-04-28 22:44:22,ACCUMULATOR,SDC Reset,SDC IMD,15.57,,SDC
2026-04-28 22:44:22,ACCUMULATOR,TSAL Green,TSAL G State,0,,voltages
2026-04-28 22:44:22,ACCUMULATOR,TSAL Green,TSAL G Latch,382.83,,voltages
2026-04-28 22:44:22,ACCUMULATOR,TSAL Green,TSAL G Plaus.,309.09,,voltages
2026-04-28 22:44:22,ACCUMULATOR,Tractive System,AIR + State,379.29,,voltages
2026-04-28 22:44:22,ACCUMULATOR,Tractive System,AIR - State,268.26,,voltages
2026-04-28 22:44:22,ACCUMULATOR,Tractive System,AIR Pre State,429.09,,voltages
2026-04-28 22:44:22,ACCUMULATOR,Placa Central 2,Volt_Motor,336.74,,voltages
2026-04-28 22:44:22,HVB,TSAL Red,TSAL R State,0,,seguretat
2026-04-28 22:44:22,HVB,TSAL Red,Temp_Bateria,19.29,,temperatura
2026-04-28 22:44:22,HVB,Placa Posterior Dreta,Volt_Bateria,8.48,,voltages
2026-04-28 22:44:22,LVRB,Placa Darrera,Volt_Motor,304.5,,voltages
2026-04-28 22:44:22,LVRB,Placa Darrera,Temp_Motor,73.27,,temperatura
2026-04-28 22:44:22,LVRB,Placa Darrera,Pressio_Oli,0.55,,seguretat
2026-04-28 22:44:22,LVRB,Placa Auxiliar,Interruptor_Estop,0.96,,seguretat
2026-04-28 22:44:23,PEDALERA,Sensors,Accel Ref,31.79,%,Dinàmica
2026-04-28 22:44:23,PEDALERA,Sensors,Accel Aux,9.7,%,Dinàmica
2026-04-28 22:44:23,PEDALERA,Sensors,Pressió Fre,8.54,bar,Dinàmica
2026-04-28 22:44:23,PEDALERA,APPS,Accel Impty,41.42,-,temperatura
2026-04-28 22:44:23,PEDALERA,SDC,BOTS,52.98,-,SDC
2026-04-28 22:44:23,COCKPIT,Sensors,Vel D,20.32,Km/h,Dinàmica
2026-04-28 22:44:23,COCKPIT,Sensors,Vel E,10.92,Km/h,Dinàmica
2026-04-28 22:44:23,COCKPIT,Sensors,Direcció,14.86,º,temperatura
2026-04-28 22:44:23,COCKPIT,Sensors,Susp D,79.78,%,temperatura
2026-04-28 22:44:23,COCKPIT,Sensors,Susp E,49.16,%,temperatura
2026-04-28 22:44:23,COCKPIT,R2D,Botó R2D,401.21,-,voltages
2026-04-28 22:44:23,COCKPIT,R2D,Estat Fre,74.42,-,temperatura
2026-04-28 22:44:23,COCKPIT,R2D,Estat TS,17.58,-,temperatura
2026-04-28 22:44:23,COCKPIT,Dashboard,Boto Pre,446.93,-,voltages
2026-04-28 22:44:23,COCKPIT,Dashboard,Boto Mod,87.99,-,temperatura
2026-04-28 22:44:23,COCKPIT,Dashboard,SW refri,44.38,-,temperatura
2026-04-28 22:44:23,COCKPIT,SDC,Inertia SW,0.17,-,SDC
2026-04-28 22:44:23,COCKPIT,SDC,SDB dash,-0.31,-,SDC
2026-04-28 22:44:23,ACCUMULATOR,SDC Reset,SDC BMS,41.01,,SDC
2026-04-28 22:44:23,ACCUMULATOR,SDC Reset,SDC IMD,12.78,,SDC
2026-04-28 22:44:23,ACCUMULATOR,TSAL Green,TSAL G State,0,,voltages
2026-04-28 22:44:23,ACCUMULATOR,TSAL Green,TSAL G Latch,400.12,,voltages
2026-04-28 22:44:23,ACCUMULATOR,TSAL Green,TSAL G Plaus.,250.29,,voltages
2026-04-28 22:44:23,ACCUMULATOR,Tractive System,AIR + State,446.14,,voltages
2026-04-28 22:44:23,ACCUMULATOR,Tractive System,AIR - State,271.19,,voltages
2026-04-28 22:44:23,ACCUMULATOR,Tractive System,AIR Pre State,373.95,,voltages
2026-04-28 22:44:23,ACCUMULATOR,Placa Central 2,Volt_Motor,383.79,,voltages
2026-04-28 22:44:23,HVB,TSAL Red,TSAL R State,1,,seguretat
2026-04-28 22:44:23,HVB,TSAL Red,Temp_Bateria,38.62,,temperatura
2026-04-28 22:44:23,HVB,Placa Posterior Dreta,Volt_Bateria,13.34,,voltages
2026-04-28 22:44:23,LVRB,Placa Darrera,Volt_Motor,369.01,,voltages
2026-04-28 22:44:23,LVRB,Placa Darrera,Temp_Motor,63.05,,temperatura
